Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Salary_Bin
S01302,0.09090909090909091,1,0.77,0.3457142857142857,0.043043043043043044,0.615,0,0.5,0.8888888888888888,0.8,0.3333333333333333,0.8888888888888888,0.4,0.04078947368421053,0.7777777777777778,0.5,2,0.7777777777777778,0,Low
S01303,0.45454545454545453,1,0.16999999999999993,0.5228571428571429,0.3963963963963964,0.31499999999999995,4,0.5,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,0.4,0.09210526315789473,0.5555555555555556,1.0,2,0.1111111111111111,0,Low
S01304,0.18181818181818182,0,0.04499999999999993,0.7128571428571429,0.985985985985986,0.72,0,0.0,0.5555555555555556,0.6,0.7777777777777778,0.7777777777777778,1.0,0.19342105263157894,0.6666666666666666,0.75,0,0.1111111111111111,0,Low
S01305,0.2727272727272727,1,0.655,0.3585714285714286,0.5845845845845846,0.78,4,0.5,0.2222222222222222,0.8,0.4444444444444444,0.7777777777777778,0.6,0.40131578947368424,0.0,0.5,0,0.0,0,Medium
S01306,0.0,1,0.7749999999999999,0.4585714285714286,0.2602602602602603,0.935,6,0.5,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.8,0.2802631578947368,0.6666666666666666,0.0,0,0.1111111111111111,0,Low
S01307,0.6363636363636364,1,0.815,0.5357142857142857,0.7427427427427428,0.3700000000000001,3,0.25,0.3333333333333333,0.8,0.1111111111111111,0.7777777777777778,0.8,0.3473684210526316,0.7777777777777778,0.5,0,0.8888888888888888,0,Medium
S01308,0.5454545454545454,0,0.4950000000000001,0.5828571428571429,0.5445445445445446,0.685,2,0.0,0.4444444444444444,0.8,0.8888888888888888,0.1111111111111111,0.4,0.4381578947368421,0.7777777777777778,0.25,0,0.4444444444444444,0,Medium
S01309,0.5454545454545454,1,0.20500000000000007,0.6957142857142857,0.38738738738738737,0.605,6,0.0,1.0,0.6,0.0,0.4444444444444444,0.6,0.5868421052631579,0.5555555555555556,0.5,0,0.3333333333333333,0,Medium
S01310,0.18181818181818182,0,0.7350000000000001,0.48857142857142855,0.4754754754754755,0.5249999999999999,0,0.25,0.5555555555555556,1.0,0.6666666666666666,0.3333333333333333,0.8,0.20526315789473684,0.6666666666666666,1.0,0,0.1111111111111111,1,Low
S01311,0.8181818181818182,0,0.7,0.3414285714285714,0.4094094094094094,0.8899999999999999,2,0.5,0.7777777777777778,0.8,0.6666666666666666,0.4444444444444444,0.8,0.0,0.1111111111111111,1.0,0,0.1111111111111111,0,
S01312,0.8181818181818182,0,0.2450000000000001,0.19714285714285715,0.5795795795795796,0.004999999999999893,3,0.5,0.1111111111111111,0.2,0.0,0.4444444444444444,0.0,0.17105263157894737,0.3333333333333333,1.0,2,0.5555555555555556,0,Low
S01313,0.18181818181818182,1,0.905,0.17285714285714285,0.015015015015015015,0.28,0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.4444444444444444,0.4,0.4473684210526316,0.7777777777777778,0.0,2,0.6666666666666666,0,Medium
S01314,0.09090909090909091,0,0.10499999999999998,0.5985714285714285,0.996996996996997,0.54,3,0.5,0.3333333333333333,0.8,0.0,0.6666666666666666,0.2,0.49473684210526314,0.3333333333333333,0.75,3,0.3333333333333333,1,Medium
S01315,1.0,0,0.9850000000000001,0.8,0.6616616616616616,0.17999999999999994,4,0.0,0.5555555555555556,0.4,0.1111111111111111,0.0,0.4,0.4986842105263158,0.7777777777777778,0.5,3,0.6666666666666666,0,Medium
S01316,0.0,0,0.8600000000000001,0.4328571428571429,0.8038038038038038,0.9099999999999999,6,0.5,0.3333333333333333,0.8,0.8888888888888888,0.1111111111111111,0.6,0.19210526315789472,1.0,0.0,3,0.0,0,Low
S01317,0.5454545454545454,1,0.69,0.16285714285714287,0.1011011011011011,0.6499999999999999,3,0.75,0.4444444444444444,0.0,0.7777777777777778,0.6666666666666666,1.0,0.39342105263157895,0.3333333333333333,0.25,0,0.7777777777777778,0,Medium
S01318,0.5454545454545454,1,0.94,0.48857142857142855,0.18518518518518517,0.48,0,0.25,0.4444444444444444,0.6,0.8888888888888888,0.0,1.0,0.6289473684210526,0.8888888888888888,0.5,0,0.2222222222222222,1,Medium
S01319,1.0,0,0.72,0.35714285714285715,0.950950950950951,0.815,6,1.0,0.7777777777777778,0.4,0.8888888888888888,0.8888888888888888,0.8,0.4776315789473684,0.0,1.0,2,0.6666666666666666,0,Medium
S01320,0.09090909090909091,1,0.18999999999999995,0.008571428571428572,0.9309309309309309,0.44999999999999996,5,0.75,0.3333333333333333,0.2,0.3333333333333333,0.2222222222222222,0.8,0.0,0.5555555555555556,0.0,3,0.6666666666666666,0,
S01321,0.5454545454545454,1,0.43999999999999995,0.84,0.024024024024024024,0.56,0,0.5,0.5555555555555556,0.8,0.4444444444444444,0.5555555555555556,0.0,0.31973684210526315,0.0,0.0,2,0.2222222222222222,0,Low
S01322,0.6363636363636364,1,0.07000000000000006,0.2542857142857143,0.07107107107107107,0.004999999999999893,0,1.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.8,0.2631578947368421,0.5555555555555556,0.5,0,0.4444444444444444,0,Low
S01323,0.0,0,0.3899999999999999,0.2057142857142857,0.5925925925925926,0.365,5,0.75,0.7777777777777778,0.2,0.6666666666666666,0.2222222222222222,0.8,0.034210526315789476,0.3333333333333333,0.0,2,0.1111111111111111,1,Low
S01324,0.7272727272727273,1,0.74,0.5928571428571429,0.5725725725725725,0.1399999999999999,5,0.25,0.8888888888888888,0.8,0.5555555555555556,0.7777777777777778,1.0,0.618421052631579,0.7777777777777778,0.0,0,0.8888888888888888,0,Medium
S01325,0.5454545454545454,1,0.385,0.95,0.01701701701701702,0.69,2,1.0,1.0,0.0,0.8888888888888888,0.1111111111111111,0.2,0.05526315789473684,0.7777777777777778,0.0,3,0.4444444444444444,0,Low
S01326,0.18181818181818182,1,0.33000000000000007,0.17142857142857143,0.7537537537537538,0.48,1,1.0,0.7777777777777778,1.0,0.1111111111111111,0.2222222222222222,0.4,0.3092105263157895,0.8888888888888888,0.5,2,0.3333333333333333,0,Low
S01327,0.6363636363636364,0,0.595,0.1757142857142857,0.5695695695695696,0.30000000000000004,3,0.25,0.3333333333333333,1.0,0.7777777777777778,0.7777777777777778,0.8,0.5868421052631579,0.6666666666666666,1.0,2,1.0,0,Medium
S01328,0.5454545454545454,1,0.8700000000000001,0.21285714285714286,0.33133133133133136,0.47,3,0.75,0.3333333333333333,0.4,0.1111111111111111,0.2222222222222222,0.6,0.15526315789473685,0.7777777777777778,0.0,0,0.2222222222222222,0,Low
S01329,0.9090909090909091,1,0.050000000000000044,0.5657142857142857,0.8888888888888888,0.20999999999999996,2,1.0,1.0,0.8,0.1111111111111111,0.7777777777777778,0.2,0.3223684210526316,0.2222222222222222,0.0,2,0.0,0,Low
S01330,0.6363636363636364,1,0.385,0.5428571428571428,0.5685685685685685,0.925,4,0.25,0.4444444444444444,0.2,0.2222222222222222,0.6666666666666666,0.2,0.425,1.0,0.75,2,0.6666666666666666,0,Medium
S01331,0.45454545454545453,0,0.15999999999999992,0.0,0.0960960960960961,0.05499999999999994,3,0.75,0.2222222222222222,0.2,0.3333333333333333,0.1111111111111111,0.0,0.17105263157894737,0.3333333333333333,0.25,2,0.2222222222222222,1,Low
S01332,0.7272727272727273,0,0.6950000000000001,0.96,0.7267267267267268,0.865,5,0.5,0.1111111111111111,0.4,0.5555555555555556,0.0,0.6,0.21578947368421053,0.3333333333333333,0.75,3,1.0,0,Low
S01333,0.36363636363636365,1,0.10499999999999998,0.34714285714285714,0.8308308308308309,0.51,2,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.2,0.3881578947368421,0.5555555555555556,1.0,2,0.0,0,Medium
S01334,0.18181818181818182,1,0.665,0.5671428571428572,0.011011011011011011,0.6200000000000001,3,0.5,0.8888888888888888,0.4,0.1111111111111111,0.1111111111111111,0.4,0.45526315789473687,0.6666666666666666,0.75,2,1.0,1,Medium
S01335,0.18181818181818182,0,0.2849999999999999,0.35714285714285715,0.01001001001001001,0.30499999999999994,3,0.5,0.7777777777777778,0.8,0.5555555555555556,0.6666666666666666,0.6,0.4842105263157895,0.8888888888888888,0.5,3,1.0,0,Medium
S01336,0.0,1,0.19999999999999996,0.8214285714285714,0.908908908908909,0.9650000000000001,0,0.0,0.5555555555555556,1.0,0.7777777777777778,0.8888888888888888,0.4,0.13815789473684212,1.0,0.75,0,0.7777777777777778,1,Low
S01337,1.0,0,0.935,0.4257142857142857,0.16216216216216217,0.28,2,0.5,0.8888888888888888,0.0,0.4444444444444444,0.6666666666666666,0.0,0.007894736842105263,0.5555555555555556,0.5,0,0.7777777777777778,0,Low
S01338,0.6363636363636364,1,0.020000000000000018,0.4228571428571429,0.2822822822822823,0.5900000000000001,5,0.5,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.49736842105263157,0.1111111111111111,0.75,2,0.2222222222222222,0,Medium
S01339,0.09090909090909091,1,0.43999999999999995,0.7128571428571429,0.7287287287287287,0.9950000000000001,4,0.25,1.0,0.2,0.7777777777777778,0.7777777777777778,0.8,0.575,1.0,0.75,0,1.0,0,Medium
S01340,0.18181818181818182,1,0.020000000000000018,0.16285714285714287,0.8718718718718719,0.8799999999999999,3,0.25,0.0,0.0,0.5555555555555556,0.7777777777777778,0.4,0.8407894736842105,1.0,0.25,0,0.2222222222222222,0,High
S01341,0.6363636363636364,1,0.4850000000000001,0.0,0.8348348348348348,0.5349999999999999,4,0.75,0.7777777777777778,0.8,0.1111111111111111,0.8888888888888888,1.0,0.9460526315789474,0.6666666666666666,0.5,0,0.1111111111111111,0,High
S01342,0.6363636363636364,0,0.5,0.7885714285714286,0.24024024024024024,0.99,1,1.0,0.2222222222222222,0.8,0.6666666666666666,0.8888888888888888,0.4,0.6763157894736842,1.0,1.0,2,0.7777777777777778,0,High
S01343,0.9090909090909091,1,0.32000000000000006,0.9771428571428571,0.8568568568568569,0.7,2,0.75,0.8888888888888888,0.8,0.7777777777777778,0.8888888888888888,0.0,0.125,0.8888888888888888,0.0,0,0.8888888888888888,0,Low
S01344,0.2727272727272727,0,0.1299999999999999,0.8557142857142858,0.044044044044044044,0.20999999999999996,2,0.25,0.0,1.0,0.1111111111111111,0.3333333333333333,1.0,0.29078947368421054,0.7777777777777778,1.0,0,0.3333333333333333,1,Low
S01345,0.2727272727272727,1,0.375,0.6871428571428572,0.96996996996997,0.405,2,0.25,0.2222222222222222,0.6,0.0,1.0,0.4,0.45657894736842103,0.3333333333333333,0.75,0,0.3333333333333333,1,Medium
S01346,0.36363636363636365,1,0.6699999999999999,0.87,0.5925925925925926,0.33499999999999996,5,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.6,0.41973684210526313,0.1111111111111111,1.0,2,0.4444444444444444,0,Medium
S01347,0.45454545454545453,1,0.78,0.8557142857142858,0.25425425425425424,0.345,5,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.8,0.29605263157894735,0.7777777777777778,0.75,0,0.2222222222222222,0,Low
S01348,0.36363636363636365,0,0.53,0.7271428571428571,0.06606606606606606,0.76,0,0.25,0.5555555555555556,0.8,0.7777777777777778,0.7777777777777778,0.8,0.5907894736842105,0.5555555555555556,0.75,1,0.4444444444444444,1,Medium
S01349,0.5454545454545454,1,0.5900000000000001,0.47714285714285715,0.9179179179179179,0.585,2,0.5,0.3333333333333333,0.2,0.6666666666666666,0.1111111111111111,0.6,0.23026315789473684,0.7777777777777778,0.0,2,0.3333333333333333,0,Low
S01350,0.09090909090909091,0,0.19999999999999996,0.6628571428571428,0.6136136136136137,0.040000000000000036,0,0.75,1.0,1.0,0.7777777777777778,0.2222222222222222,0.2,0.3736842105263158,0.8888888888888888,0.25,0,0.7777777777777778,0,Medium
S01351,0.5454545454545454,0,0.2849999999999999,0.2,0.973973973973974,0.875,5,0.25,0.3333333333333333,0.0,1.0,0.8888888888888888,1.0,0.34342105263157896,0.2222222222222222,0.25,2,0.4444444444444444,0,Medium
S01352,0.8181818181818182,1,0.15999999999999992,0.8314285714285714,0.6026026026026026,0.29499999999999993,1,0.25,0.4444444444444444,0.6,1.0,0.1111111111111111,1.0,0.4236842105263158,0.7777777777777778,0.0,0,0.6666666666666666,0,Medium
S01353,0.5454545454545454,0,0.25,0.19428571428571428,0.04104104104104104,0.9950000000000001,6,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.4,0.4368421052631579,1.0,1.0,3,0.3333333333333333,0,Medium
S01354,0.0,1,0.2250000000000001,0.8714285714285714,0.7877877877877878,0.9550000000000001,0,0.75,0.1111111111111111,0.4,0.1111111111111111,0.4444444444444444,0.2,0.15921052631578947,0.7777777777777778,0.5,0,0.1111111111111111,0,Low
S01355,0.5454545454545454,0,0.52,0.9457142857142857,0.8158158158158159,0.94,3,0.75,1.0,0.6,0.4444444444444444,0.6666666666666666,0.2,0.0,0.4444444444444444,0.0,0,0.7777777777777778,0,
S01356,0.36363636363636365,0,0.565,0.98,0.7857857857857858,0.81,2,1.0,0.7777777777777778,0.2,0.1111111111111111,0.3333333333333333,0.4,0.2381578947368421,0.5555555555555556,0.75,2,0.3333333333333333,0,Low
S01357,0.18181818181818182,1,0.9450000000000001,0.23714285714285716,0.3833833833833834,0.21999999999999997,6,0.25,0.6666666666666666,0.6,0.8888888888888888,0.3333333333333333,1.0,0.37763157894736843,0.4444444444444444,0.25,0,0.8888888888888888,0,Medium
S01358,0.18181818181818182,1,0.19500000000000006,0.48857142857142855,0.5885885885885885,0.5349999999999999,0,1.0,1.0,0.6,0.4444444444444444,0.2222222222222222,0.0,0.4263157894736842,0.5555555555555556,0.25,2,0.5555555555555556,0,Medium
S01359,0.2727272727272727,0,0.6399999999999999,0.5842857142857143,0.23323323323323322,0.2250000000000001,4,0.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.4,0.20789473684210527,0.0,1.0,3,0.7777777777777778,1,Low
S01360,1.0,1,0.815,0.09142857142857143,0.965965965965966,0.26,5,1.0,0.1111111111111111,0.6,0.8888888888888888,0.7777777777777778,0.0,0.3868421052631579,1.0,0.5,2,0.8888888888888888,0,Medium
S01361,0.09090909090909091,1,0.56,0.8285714285714286,0.7137137137137137,0.6100000000000001,4,0.5,0.8888888888888888,0.8,1.0,0.1111111111111111,0.6,0.3815789473684211,1.0,0.0,0,0.8888888888888888,0,Medium
S01362,0.09090909090909091,1,0.2549999999999999,0.09428571428571429,0.4844844844844845,0.040000000000000036,3,0.25,0.7777777777777778,1.0,0.4444444444444444,0.5555555555555556,0.0,0.19736842105263158,1.0,0.75,3,0.8888888888888888,1,Low
S01363,0.0,0,0.2649999999999999,0.6171428571428571,0.7327327327327328,0.97,6,0.25,0.3333333333333333,0.6,0.0,0.7777777777777778,0.2,0.29736842105263156,0.1111111111111111,0.75,0,0.6666666666666666,1,Low
S01364,0.36363636363636365,1,0.040000000000000036,0.07,0.7737737737737738,0.9199999999999999,1,0.75,0.4444444444444444,0.0,0.8888888888888888,0.0,0.2,0.09210526315789473,0.7777777777777778,0.5,2,0.2222222222222222,0,Low
S01365,0.2727272727272727,1,0.30499999999999994,0.4471428571428571,0.03803803803803804,0.3799999999999999,0,1.0,1.0,0.8,0.8888888888888888,0.3333333333333333,0.2,0.0,0.0,1.0,2,0.7777777777777778,0,
S01366,0.9090909090909091,1,0.7450000000000001,0.44,0.01001001001001001,0.5149999999999999,4,0.75,0.5555555555555556,0.2,1.0,0.0,1.0,0.5697368421052632,0.8888888888888888,0.5,0,0.6666666666666666,0,Medium
S01367,0.8181818181818182,0,0.050000000000000044,0.86,0.6236236236236237,0.4650000000000001,4,1.0,0.3333333333333333,0.4,1.0,0.3333333333333333,1.0,0.3684210526315789,0.6666666666666666,1.0,2,0.8888888888888888,0,Medium
S01368,0.09090909090909091,1,0.21999999999999997,0.16285714285714287,0.4084084084084084,0.8799999999999999,0,1.0,0.1111111111111111,0.6,0.8888888888888888,0.8888888888888888,0.0,0.2618421052631579,0.0,1.0,2,0.4444444444444444,0,Low
S01369,0.18181818181818182,1,0.7050000000000001,0.8114285714285714,0.10710710710710711,0.69,4,0.0,0.4444444444444444,0.8,0.5555555555555556,0.5555555555555556,0.2,0.4039473684210526,0.4444444444444444,0.0,3,0.3333333333333333,0,Medium
S01370,0.5454545454545454,1,0.7849999999999999,0.48714285714285716,0.09309309309309309,0.28,1,1.0,0.0,0.8,1.0,0.5555555555555556,0.8,0.42105263157894735,0.1111111111111111,0.0,0,0.1111111111111111,0,Medium
S01371,0.5454545454545454,0,0.45500000000000007,0.7557142857142857,0.8228228228228228,0.44500000000000006,4,0.75,0.6666666666666666,0.2,1.0,0.4444444444444444,0.4,0.7276315789473684,0.0,0.75,0,0.6666666666666666,1,High
S01372,1.0,1,0.7,0.9157142857142857,0.08308308308308308,0.42999999999999994,0,1.0,0.8888888888888888,0.2,0.1111111111111111,0.2222222222222222,0.2,0.593421052631579,0.0,0.25,0,0.5555555555555556,0,Medium
S01373,0.2727272727272727,1,0.3899999999999999,0.7057142857142857,0.057057057057057055,0.96,2,1.0,0.2222222222222222,0.4,0.6666666666666666,0.1111111111111111,1.0,0.3986842105263158,0.4444444444444444,1.0,2,0.5555555555555556,0,Medium
S01374,0.36363636363636365,0,0.15999999999999992,0.38285714285714284,0.2922922922922923,0.17500000000000004,4,0.25,0.5555555555555556,0.4,0.1111111111111111,0.8888888888888888,0.0,0.7526315789473684,0.3333333333333333,0.75,2,1.0,0,High
S01375,0.36363636363636365,0,0.3999999999999999,0.11285714285714285,0.015015015015015015,0.09000000000000008,0,0.25,0.8888888888888888,0.0,0.3333333333333333,0.8888888888888888,0.2,0.3105263157894737,0.4444444444444444,0.25,0,0.7777777777777778,0,Low
S01376,0.45454545454545453,1,0.5800000000000001,0.65,0.990990990990991,0.8799999999999999,2,0.25,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.0,0.5684210526315789,0.5555555555555556,0.75,0,0.0,0,Medium
S01377,0.7272727272727273,0,0.95,0.4257142857142857,0.47647647647647645,0.895,4,0.5,0.5555555555555556,0.4,1.0,0.1111111111111111,0.4,0.2236842105263158,0.0,1.0,0,0.0,0,Low
S01378,0.09090909090909091,2,0.07000000000000006,0.28714285714285714,0.8378378378378378,0.8700000000000001,4,0.25,0.2222222222222222,0.8,0.6666666666666666,0.3333333333333333,0.0,0.3394736842105263,0.1111111111111111,0.25,2,0.3333333333333333,0,Medium
S01379,0.36363636363636365,1,0.5049999999999999,0.7171428571428572,0.6046046046046046,0.51,0,0.5,0.8888888888888888,0.6,0.5555555555555556,0.7777777777777778,0.4,0.4618421052631579,0.1111111111111111,0.5,3,0.7777777777777778,0,Medium
S01380,1.0,1,0.33000000000000007,0.9571428571428572,0.991991991991992,0.6599999999999999,3,0.5,0.6666666666666666,0.6,1.0,1.0,0.2,0.37236842105263157,0.4444444444444444,0.0,0,0.4444444444444444,0,Medium
S01381,0.18181818181818182,0,0.51,0.9257142857142857,0.968968968968969,0.565,3,0.75,0.6666666666666666,1.0,0.6666666666666666,0.5555555555555556,1.0,0.3868421052631579,1.0,0.0,2,0.8888888888888888,0,Medium
S01382,0.2727272727272727,0,0.02499999999999991,0.6914285714285714,0.16416416416416416,0.07000000000000006,6,0.25,0.3333333333333333,0.4,0.5555555555555556,0.4444444444444444,0.8,0.37894736842105264,0.8888888888888888,0.25,2,0.2222222222222222,0,Medium
S01383,0.8181818181818182,1,0.31499999999999995,0.8342857142857143,0.4364364364364364,0.595,3,1.0,0.5555555555555556,1.0,0.0,1.0,0.2,0.5868421052631579,0.6666666666666666,0.25,0,0.5555555555555556,0,Medium
S01384,0.45454545454545453,0,0.8200000000000001,0.7985714285714286,0.7267267267267268,0.014999999999999902,1,0.0,0.7777777777777778,1.0,0.3333333333333333,0.1111111111111111,0.4,0.34868421052631576,1.0,1.0,2,0.5555555555555556,1,Medium
S01385,1.0,1,0.5549999999999999,0.024285714285714285,0.6556556556556556,0.32499999999999996,6,1.0,0.5555555555555556,0.0,0.2222222222222222,0.0,1.0,0.2118421052631579,0.3333333333333333,0.25,2,0.3333333333333333,0,Low
S01386,0.6363636363636364,0,0.44999999999999996,0.6814285714285714,0.7857857857857858,0.9299999999999999,3,0.25,0.5555555555555556,0.0,0.6666666666666666,0.0,0.6,0.31842105263157894,0.4444444444444444,0.0,0,0.1111111111111111,0,Low
S01387,0.0,0,0.2849999999999999,0.6957142857142857,0.4024024024024024,0.30499999999999994,2,1.0,0.3333333333333333,0.6,0.6666666666666666,0.0,0.6,0.5842105263157895,0.6666666666666666,1.0,3,0.5555555555555556,0,Medium
S01388,0.8181818181818182,0,0.30000000000000004,0.6357142857142857,0.93993993993994,0.94,5,0.25,0.7777777777777778,0.2,0.3333333333333333,0.5555555555555556,0.6,0.49736842105263157,1.0,0.75,2,1.0,1,Medium
S01389,0.6363636363636364,1,0.385,0.48428571428571426,0.38538538538538536,0.25,0,0.25,1.0,0.8,0.6666666666666666,0.3333333333333333,0.2,0.3078947368421053,0.8888888888888888,0.0,0,0.2222222222222222,0,Low
S01390,0.9090909090909091,2,0.835,0.7571428571428571,0.953953953953954,0.31499999999999995,3,1.0,0.7777777777777778,0.4,0.3333333333333333,0.8888888888888888,0.0,0.1763157894736842,1.0,0.5,1,0.7777777777777778,0,Low
S01391,0.5454545454545454,0,0.9650000000000001,0.8728571428571429,0.13713713713713713,0.6299999999999999,2,0.5,0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,0.8,0.21973684210526315,0.6666666666666666,1.0,0,0.1111111111111111,1,Low
S01392,0.0,0,0.43999999999999995,0.16428571428571428,0.7157157157157157,0.76,5,0.75,0.5555555555555556,0.4,0.2222222222222222,0.2222222222222222,1.0,0.3263157894736842,0.1111111111111111,0.5,2,0.2222222222222222,1,Low
S01393,0.09090909090909091,0,0.395,0.10428571428571429,0.8138138138138138,0.5,6,0.75,0.1111111111111111,0.4,1.0,0.5555555555555556,0.8,0.3131578947368421,0.3333333333333333,0.25,2,0.8888888888888888,1,Low
S01394,0.18181818181818182,1,0.845,0.38285714285714284,0.7217217217217218,0.8799999999999999,0,0.75,0.3333333333333333,1.0,0.1111111111111111,0.5555555555555556,1.0,0.18552631578947368,1.0,0.75,2,0.1111111111111111,1,Low
S01395,0.0,0,0.42500000000000004,0.9085714285714286,0.5305305305305306,0.040000000000000036,3,0.75,0.3333333333333333,0.6,0.4444444444444444,1.0,0.2,0.5171052631578947,0.3333333333333333,0.25,2,1.0,0,Medium
S01396,0.7272727272727273,1,0.55,0.16428571428571428,0.8058058058058059,0.9199999999999999,6,0.0,0.7777777777777778,0.8,0.8888888888888888,1.0,0.4,0.21710526315789475,0.8888888888888888,0.0,0,0.0,0,Low
S01397,0.6363636363636364,1,0.22999999999999998,0.9785714285714285,0.2922922922922923,0.19500000000000006,3,0.25,0.4444444444444444,0.8,0.2222222222222222,0.0,0.2,0.15,0.7777777777777778,0.75,0,0.2222222222222222,0,Low
S01398,0.09090909090909091,1,0.7450000000000001,0.9885714285714285,0.4744744744744745,0.885,6,0.0,0.3333333333333333,0.2,0.0,0.8888888888888888,0.6,0.2894736842105263,0.5555555555555556,0.0,2,1.0,0,Low
S01399,0.7272727272727273,0,0.53,0.9542857142857143,0.8798798798798799,0.3999999999999999,3,0.75,0.7777777777777778,0.2,0.8888888888888888,0.3333333333333333,0.4,0.42105263157894735,0.7777777777777778,0.75,2,0.5555555555555556,0,Medium
S01400,0.5454545454545454,2,0.81,0.23285714285714285,0.46146146146146144,0.835,5,0.75,0.2222222222222222,0.8,0.4444444444444444,0.5555555555555556,0.8,0.14736842105263157,0.6666666666666666,0.5,1,0.7777777777777778,0,Low
S01401,0.7272727272727273,0,0.78,0.8314285714285714,0.8128128128128128,0.6699999999999999,2,1.0,0.1111111111111111,0.2,0.1111111111111111,1.0,0.2,0.3394736842105263,0.7777777777777778,0.0,2,1.0,0,Medium
S01402,0.45454545454545453,0,0.21500000000000008,0.3157142857142857,0.37237237237237236,0.17500000000000004,1,0.75,0.3333333333333333,0.2,0.5555555555555556,0.7777777777777778,0.0,0.24342105263157895,0.6666666666666666,0.0,0,0.4444444444444444,1,Low
S01403,0.45454545454545453,1,0.7150000000000001,0.17857142857142858,0.16116116116116116,0.9199999999999999,5,0.25,0.0,0.4,0.2222222222222222,0.0,0.0,0.2644736842105263,0.1111111111111111,0.25,0,0.1111111111111111,0,Low
S01404,0.9090909090909091,1,0.8,0.9371428571428572,0.6416416416416416,0.2450000000000001,2,0.75,0.0,0.6,0.8888888888888888,0.7777777777777778,0.8,0.32763157894736844,0.5555555555555556,1.0,2,0.7777777777777778,0,Low
S01405,0.2727272727272727,0,0.345,0.25,0.043043043043043044,0.2450000000000001,0,0.75,0.4444444444444444,0.4,0.2222222222222222,0.5555555555555556,0.4,0.44605263157894737,0.3333333333333333,0.0,3,0.1111111111111111,0,Medium
S01406,0.8181818181818182,0,0.17500000000000004,0.9471428571428572,0.8648648648648649,0.815,3,0.0,0.0,1.0,0.1111111111111111,0.0,0.6,0.33026315789473687,0.3333333333333333,0.75,2,0.3333333333333333,0,Medium
S01407,0.8181818181818182,1,0.004999999999999893,0.99,0.08208208208208208,0.10499999999999998,1,0.25,0.3333333333333333,0.2,0.2222222222222222,0.8888888888888888,0.0,0.8460526315789474,1.0,0.25,0,0.8888888888888888,0,High
S01408,0.09090909090909091,0,0.44999999999999996,0.5342857142857143,0.8918918918918919,0.21999999999999997,5,0.5,0.7777777777777778,0.4,0.5555555555555556,0.8888888888888888,0.0,0.4644736842105263,0.5555555555555556,1.0,3,0.6666666666666666,0,Medium
S01409,0.5454545454545454,1,0.3500000000000001,0.71,0.6356356356356356,0.5049999999999999,1,1.0,0.7777777777777778,0.4,0.2222222222222222,1.0,0.2,0.40921052631578947,0.7777777777777778,0.0,0,0.2222222222222222,0,Medium
S01410,0.36363636363636365,1,0.5549999999999999,0.12,0.5385385385385385,0.8300000000000001,0,0.5,0.1111111111111111,0.0,0.8888888888888888,0.7777777777777778,1.0,0.26973684210526316,0.4444444444444444,0.5,0,0.0,0,Low
S01411,0.9090909090909091,0,0.18999999999999995,0.5457142857142857,0.8158158158158159,0.14500000000000002,0,0.0,0.2222222222222222,0.4,0.8888888888888888,0.6666666666666666,0.8,0.22894736842105262,0.2222222222222222,0.25,2,0.5555555555555556,0,Low
S01412,0.45454545454545453,0,0.8600000000000001,0.9028571428571428,0.8618618618618619,0.55,1,0.75,0.2222222222222222,0.4,0.8888888888888888,0.0,0.0,0.5289473684210526,0.0,0.5,0,0.8888888888888888,0,Medium
S01413,0.09090909090909091,0,0.26,0.9142857142857143,0.5185185185185185,0.71,0,1.0,0.0,0.6,0.1111111111111111,0.0,0.2,0.015789473684210527,0.4444444444444444,0.75,2,0.3333333333333333,1,Low
S01414,0.36363636363636365,1,0.2250000000000001,0.66,0.41041041041041043,0.8600000000000001,0,0.25,0.2222222222222222,0.8,0.6666666666666666,0.7777777777777778,0.4,0.5513157894736842,0.2222222222222222,0.25,0,0.6666666666666666,0,Medium
S01415,0.8181818181818182,1,0.48,0.6428571428571429,0.34034034034034033,0.935,3,1.0,0.7777777777777778,0.0,0.1111111111111111,1.0,1.0,0.5578947368421052,0.2222222222222222,0.25,0,0.2222222222222222,0,Medium
S01416,0.2727272727272727,0,0.5,0.7385714285714285,0.7107107107107107,0.7849999999999999,2,0.0,0.5555555555555556,0.0,0.0,0.7777777777777778,0.0,0.30526315789473685,0.3333333333333333,0.25,0,0.0,0,Low
